id,tclase
53372,NON
38990,NON
41475,NON
20238,OFF
20567,NON
24539,NON
37047,NON
17715,NON
10076,NON
15145,NON
29446,NON
50768,NON
33767,NON
10361,OFF
48415,NON
21704,NON
11924,NON
8423,NON
59588,NON
2305,NON
39145,NON
18619,NON
31900,NON
44134,NON
6152,NON
29700,NON
21759,NON
5442,NON
14087,NON
2287,NON
6928,NON
32398,NON
9948,NON
16906,NON
12422,NON
2486,NON
15197,NON
57355,NON
796,NON
39495,OFF
17583,NON
28707,NON
27061,NON
32498,NON
25806,NON
19335,NON
19214,NON
23644,NON
46461,NON
7496,NON
27504,NON
53064,NON
20916,NON
34882,NON
47226,NON
8240,NON
41543,NON
36678,NON
29549,NON
16750,OFF
40289,NON
26774,NON
26070,OFF
54803,NON
55963,NON
41335,NON
13050,NON
34296,NON
9675,NON
39777,NON
10641,NON
50222,NON
53689,NON
39045,NON
3791,NON
7822,NON
42722,NON
13038,OFF
7674,NON
46363,NON
23287,NON
42891,NON
23413,NON
17695,NON
22383,NON
48450,NON
49277,NON
4727,NON
9331,NON
41745,NON
25604,OFF
23664,NON
50292,NON
40074,NON
3843,NON
39025,NON
23668,NON
20070,NON
3453,NON
54370,NON
12163,NON
48383,NON
40715,NON
45207,NON
40336,NON
3225,OFF
44188,NON
48755,NON
42485,NON
43087,NON
57372,OFF
5694,NON
26284,NON
21964,NON
8176,NON
11260,NON
19116,NON
23356,NON
59130,NON
18482,OFF
51256,NON
11544,NON
17352,NON
17957,NON
44561,OFF
43564,NON
59246,NON
25837,NON
55646,NON
24119,OFF
32138,NON
15467,NON
45504,NON
13420,NON
36519,NON
59330,NON
32731,NON
10041,NON
35043,NON
27142,NON
3834,NON
48349,OFF
52755,NON
20171,NON
31117,NON
22552,OFF
42493,OFF
200,NON
8018,NON
12004,NON
42316,NON
11222,NON
38478,NON
37510,OFF
55942,OFF
22379,NON
8944,NON
58209,NON
31212,NON
44089,NON
57255,NON
14137,NON
21757,NON
57553,NON
35969,NON
31198,NON
11997,OFF
294,NON
44326,NON
35846,NON
51934,NON
38731,NON
43837,NON
49129,NON
13056,NON
46351,NON
35899,OFF
1636,NON
35174,NON
54598,NON
52497,NON
57631,NON
58080,OFF
42293,OFF
10691,NON
46898,NON
57547,NON
14441,NON
27494,NON
57697,NON
14277,NON
23321,NON
40761,NON
27836,NON
59687,NON
24182,NON
43141,NON
27333,NON
20001,NON
46905,NON
50804,OFF
2934,NON
8207,NON
26569,NON
29876,NON
41880,NON
13524,NON
910,NON
37140,NON
17465,NON
43880,OFF
58300,NON
29532,NON
5873,NON
26213,NON
2313,NON
18273,NON
29840,OFF
5025,NON
37516,NON
34213,NON
45605,OFF
49225,NON
2119,NON
45059,NON
27974,NON
37513,NON
41827,NON
28998,NON
4750,NON
54526,NON
46492,NON
12108,NON
3786,NON
56264,NON
10414,NON
29419,NON
37993,OFF
26291,NON
56434,NON
37736,NON
22116,NON
52672,NON
43166,NON
9194,NON
56461,NON
38076,NON
5590,NON
45938,NON
29332,NON
38236,OFF
30822,NON
9035,NON
8979,NON
3663,NON
35640,NON
53922,NON
54765,NON
25397,NON
46006,NON
33935,NON
17032,NON
32323,NON
48516,NON
52940,NON
15959,NON
37531,OFF
57208,OFF
53636,NON
15514,OFF
59400,NON
14475,OFF
38360,NON
58115,NON
54115,NON
6024,NON
54568,NON
23553,NON
9279,NON
15340,NON
26080,NON
22709,NON
16936,NON
23342,NON
1355,NON
55141,NON
36423,NON
40711,NON
43437,NON
49266,NON
43658,NON
53500,NON
15478,NON
3617,NON
59731,NON
38356,NON
13318,OFF
13143,OFF
29254,NON
22484,NON
42159,NON
18742,NON
34656,NON
5124,NON
16684,NON
48548,NON
1234,OFF
47587,NON
17093,OFF
24890,NON
38488,NON
55786,NON
33059,OFF
28757,NON
56518,NON
30226,NON
21071,NON
7258,NON
10317,OFF
25480,NON
28467,NON
55634,NON
5305,NON
46820,NON
3836,NON
11781,NON
176,NON
5682,OFF
52295,NON
14844,NON
8582,NON
3444,NON
6343,NON
57616,NON
16415,NON
29503,NON
4417,NON
38638,NON
19963,NON
4300,NON
47133,NON
31176,NON
14600,NON
50329,OFF
7053,NON
46819,OFF
4683,NON
50814,NON
24020,OFF
11645,OFF
53867,OFF
33539,NON
15511,NON
38687,NON
52228,NON
50652,NON
35386,OFF
32632,NON
26593,NON
24770,NON
10932,OFF
55673,NON
10575,NON
10620,NON
12446,NON
34413,NON
32045,NON
50363,NON
57722,NON
29551,NON
41932,NON
23623,NON
51529,NON
2039,NON
55504,NON
49615,NON
55586,NON
17384,NON
32467,NON
54379,OFF
36703,NON
36868,NON
15475,NON
37826,NON
985,NON
27080,NON
21989,NON
59809,NON
52201,NON
20973,NON
31546,NON
40688,NON
15456,NON
5561,OFF
55734,NON
55247,NON
36784,NON
54170,OFF
52118,NON
36956,NON
12111,NON
49927,NON
41528,NON
58451,NON
36776,NON
55530,NON
50586,NON
49690,NON
38411,NON
25169,OFF
4659,OFF
449,NON
43657,NON
1466,NON
58145,NON
45860,OFF
56447,OFF
57231,OFF
50057,NON
3217,NON
15253,NON
31588,NON
42194,NON
50047,NON
26718,NON
7649,NON
54131,NON
34251,OFF
34285,NON
6475,NON
17651,OFF
8845,NON
25287,NON
21760,NON
9609,NON
14102,NON
21173,NON
459,OFF
4806,NON
42994,NON
19489,NON
49908,NON
25968,OFF
7745,NON
24802,NON
20932,NON
49940,OFF
12649,NON
19781,NON
4633,OFF
53234,NON
3991,NON
36524,NON
55529,NON
16408,NON
37897,NON
8502,NON
6617,NON
1460,OFF
17942,NON
59748,NON
20779,NON
50657,NON
3650,NON
36172,NON
50885,NON
1623,NON
3811,NON
54213,NON
37139,NON
443,NON
24878,NON
50393,OFF
24684,OFF
49659,NON
6220,NON
419,NON
37445,NON
10598,NON
131,NON
42932,NON
48742,OFF
49694,NON
1569,NON
58895,NON
44768,NON
9871,NON
18711,NON
59763,NON
5002,OFF
20341,NON
20933,OFF
13826,NON
48279,NON
37536,NON
48812,NON
45496,NON
12735,NON
49992,NON
28955,OFF
24072,NON
249,NON
48621,OFF
31897,NON
16935,NON
5422,NON
2719,NON
21648,NON
54726,NON
32183,OFF
38814,NON
16755,OFF
32333,NON
25673,NON
6204,NON
48146,NON
57604,NON
49977,NON
41433,NON
33030,NON
24506,NON
44229,NON
19602,NON
6458,NON
22380,NON
46065,NON
58819,NON
39337,NON
52728,NON
33062,NON
22216,NON
14828,NON
51573,NON
52131,NON
48102,NON
39366,NON
33010,NON
2490,NON
4878,NON
53505,NON
24860,OFF
14467,NON
47913,NON
21289,NON
24917,OFF
35020,OFF
45882,OFF
51947,NON
49516,NON
12035,NON
36870,NON
5336,NON
45018,NON
28646,OFF
19672,OFF
13592,NON
33765,NON
38415,NON
59685,NON
21884,NON
46944,NON
1243,NON
43112,NON
49125,NON
7888,NON
30937,NON
48654,NON
46560,NON
3554,NON
10202,NON
27237,NON
41784,NON
24337,NON
9425,NON
24578,NON
43611,NON
8255,NON
55611,OFF
54366,OFF
38932,NON
1199,NON
192,NON
25479,NON
30689,NON
45711,NON
25956,NON
27502,NON
38002,NON
19241,NON
1790,OFF
53342,OFF
24065,OFF
51555,NON
28380,NON
57277,NON
6001,NON
3333,NON
6749,NON
42057,OFF
17902,NON
58995,NON
29402,NON
49787,NON
197,NON
33787,NON
55411,NON
27847,NON
53859,NON
29635,NON
34301,NON
4827,NON
14183,NON
19936,NON
33071,NON
53046,NON
53519,NON
10733,NON
38138,NON
40832,NON
49816,NON
59762,OFF
11061,NON
56874,NON
34910,NON
43765,NON
9547,OFF
56031,NON
48428,NON
42787,NON
2001,NON
47282,NON
57760,NON
19729,NON
16440,OFF
28451,NON
28802,NON
2902,NON
7429,NON
16882,NON
48957,OFF
8910,NON
28681,NON
33031,NON
40734,NON
53568,NON
34627,NON
15243,NON
54919,NON
2491,NON
41364,NON
11876,OFF
34406,NON
53364,OFF
39166,OFF
2026,NON
11014,NON
40605,NON
42075,NON
5246,OFF
59785,NON
5384,NON
55587,NON
22809,NON
58245,NON
6745,NON
59391,OFF
41561,NON
41130,NON
28541,NON
34675,OFF
53548,NON
29382,NON
9516,NON
26296,OFF
51361,NON
56887,NON
15063,NON
40318,OFF
18687,NON
6469,NON
45769,NON
7697,NON
9797,NON
6623,NON
38192,NON
52938,NON
18975,NON
38630,NON
30163,NON
10950,NON
31594,NON
12920,NON
29432,NON
13975,NON
25001,OFF
14456,NON
21291,OFF
14826,NON
21691,OFF
46951,NON
4817,NON
16284,NON
54781,NON
48055,NON
23703,NON
59559,NON
46827,NON
43891,NON
40652,NON
57802,NON
15721,OFF
53862,NON
31362,NON
22500,NON
10610,NON
48239,NON
48835,OFF
12229,NON
10828,NON
24507,OFF
8424,NON
54357,NON
8463,NON
16569,NON
29388,NON
49066,NON
21255,OFF
603,NON
23057,NON
483,NON
43903,OFF
48342,NON
19591,NON
25593,NON
24512,NON
16746,NON
33645,NON
14352,NON
50575,NON
11637,NON
27802,OFF
3559,NON
32087,NON
40502,NON
20704,NON
2870,NON
29866,NON
21241,NON
27799,NON
30439,OFF
16359,NON
55206,NON
33284,NON
23401,NON
15136,NON
21333,NON
37591,NON
52556,NON
33503,OFF
6392,NON
29309,OFF
16002,NON
7640,NON
20584,NON
17914,NON
24376,NON
49316,NON
41822,NON
21298,NON
9590,NON
5643,NON
14644,OFF
25833,NON
49666,OFF
24450,NON
29657,NON
29054,NON
27054,NON
32951,NON
59162,NON
29024,NON
5637,NON
1849,NON
42103,NON
56553,NON
58830,NON
15409,NON
41944,OFF
55265,OFF
44033,OFF
4120,NON
54302,NON
35251,NON
7027,NON
39268,NON
52901,NON
13641,NON
42205,NON
15888,NON
46618,NON
49577,NON
26923,NON
21481,NON
56545,NON
8487,NON
57615,NON
41499,NON
31609,NON
1806,NON
30341,NON
24814,NON
43813,NON
54127,NON
56596,OFF
26417,NON
43612,OFF
207,NON
30653,NON
48662,NON
25985,NON
44514,NON
44112,NON
5762,NON
36887,NON
20179,NON
47950,NON
15082,NON
47929,NON
41787,NON
18266,NON
12575,NON
32201,NON
42649,NON
7605,NON
4486,NON
46824,NON
56528,NON
41486,NON
35195,NON
26742,NON
7641,NON
28971,OFF
12932,NON
37849,NON
1613,NON
19393,NON
59169,NON
16767,NON
42602,NON
20667,OFF
52420,NON
48947,OFF
22822,NON
28594,NON
59402,NON
7940,NON
10261,NON
23038,NON
58135,NON
25335,NON
57945,OFF
22769,NON
24910,OFF
33931,NON
6495,NON
25899,NON
31705,NON
1250,NON
19694,NON
22432,NON
554,NON
23031,NON
24981,OFF
51432,NON
6434,NON
38799,NON
7880,NON
8241,NON
51204,NON
42168,NON
27566,OFF
40657,NON
46700,NON
44448,NON
19814,OFF
31834,NON
31242,NON
42386,NON
25040,NON
28214,OFF
43649,NON
46630,NON
32283,NON
58504,OFF
8492,OFF
9746,NON
22472,NON
38756,NON
56637,NON
43313,NON
27275,NON
10720,OFF
11040,NON
45468,NON
56081,NON
19753,NON
45614,NON
27457,NON
31852,NON
57114,NON
20685,OFF
12237,OFF
44964,NON
6689,NON
21847,OFF
2995,OFF
10986,NON
46817,NON
44949,NON
52079,NON
14246,NON
54791,NON
27587,OFF
54493,NON
47318,OFF
15333,NON
44314,NON
19042,NON
9236,NON
40556,NON
54417,NON
250,NON
45617,NON
15252,NON
40821,NON
34711,NON
18006,NON
37179,NON
55268,NON
50596,NON
52378,NON
26111,OFF
35156,NON
44837,NON
46815,NON
24742,NON
50862,NON
37624,NON
15169,OFF
53666,NON
1587,NON
8671,NON
50627,NON
31982,NON
11707,NON
14811,NON
41246,NON
5231,NON
47474,NON
42043,NON
28233,NON
27984,NON
24527,NON
41409,NON
56647,NON
34942,OFF
28889,NON
9170,NON
59945,NON
30523,NON
10328,NON
23617,NON
24267,NON
15790,NON
23016,NON
23359,NON
52435,NON
56666,NON
56299,OFF
31975,NON
35197,OFF
38391,NON
19101,NON
3567,NON
44734,NON
51135,NON
6751,NON
31012,NON
29230,NON
47044,OFF
8355,NON
20758,OFF
7988,NON
7464,OFF
21537,NON
56425,NON
19306,NON
14638,NON
27242,NON
11019,NON
47870,NON
6933,OFF
32536,NON
49552,OFF
44266,NON
56539,NON
47735,NON
35832,NON
18974,NON
24332,NON
30797,NON
3556,NON
3666,NON
20455,NON
50032,OFF
1908,NON
51355,NON
11352,NON
30388,NON
20419,NON
39578,NON
46299,NON
35849,NON
35668,NON
876,NON
32174,NON
48965,NON
23499,NON
8465,NON
47555,NON
17380,NON
55152,NON
8410,NON
45499,NON
5919,NON
51193,NON
11393,OFF
58659,NON
23117,NON
47169,NON
48981,NON
49655,NON
10874,NON
6032,NON
27887,NON
47256,OFF
17533,NON
12406,NON
34418,NON
3885,NON
18186,NON
23285,OFF
16640,OFF
780,NON
49841,NON
1564,NON
34281,NON
26845,NON
58792,NON
53729,NON
1405,NON
14613,NON
22179,NON
49253,NON
51684,NON
28146,NON
59182,NON
29694,NON
48347,NON
42320,NON
50039,NON
16022,NON
26168,NON
40772,NON
46175,NON
32427,NON
55891,OFF
27751,OFF
5258,OFF
32595,OFF
58407,NON
13600,OFF
18434,NON
57758,OFF
55571,NON
25749,OFF
21108,NON
20201,NON
25699,NON
5817,NON
44582,NON
8230,OFF
36866,NON
49932,NON
16385,NON
39649,NON
40448,NON
58054,NON
25712,OFF
7162,NON
8890,NON
43082,NON
29633,NON
7796,NON
51316,NON
37992,OFF
19149,NON
45700,NON
15549,NON
48426,NON
35664,NON
12275,NON
9475,NON
18718,NON
58933,NON
43443,NON
38733,NON
1964,OFF
53800,NON
37359,NON
31321,NON
11433,NON
12979,NON
57538,NON
37842,NON
4857,NON
15361,NON
19592,NON
31478,NON
43816,NON
11275,OFF
47560,NON
2698,NON
4611,NON
47930,NON
21915,NON
24704,NON
59001,OFF
15638,NON
50705,NON
27774,NON
28897,NON
469,NON
30933,OFF
22145,NON
37066,OFF
14864,NON
26629,NON
174,NON
48794,NON
8156,OFF
11033,OFF
11075,NON
22465,NON
17193,NON
19951,NON
37436,NON
23366,OFF
8514,NON
20088,NON
20032,NON
9315,NON
59423,OFF
58531,NON
32404,OFF
47383,NON
39571,NON
5216,NON
17055,NON
38786,NON
41718,OFF
358,OFF
9454,NON
8073,NON
47134,NON
48808,NON
43251,NON
53726,NON
59347,NON
17206,NON
55852,NON
39373,NON
44474,NON
26361,NON
7950,NON
8943,NON
47216,NON
14905,OFF
56436,NON
26804,NON
33267,NON
36224,NON
17955,NON
18381,NON
32947,NON
43022,NON
2750,NON
3166,NON
24642,NON
8440,NON
14395,NON
5099,NON
57467,NON
27460,OFF
16183,NON
5747,NON
51383,NON
45532,OFF
7097,NON
19638,NON
59318,NON
12067,NON
57941,NON
1276,NON
10249,NON
3049,NON
16158,NON
15806,NON
2197,NON
31018,NON
59674,NON
36786,NON
27028,NON
33768,NON
6810,OFF
40572,NON
42654,NON
20503,NON
1826,NON
24174,NON
41098,NON
10275,NON
55822,OFF
57696,NON
4700,NON
39085,OFF
48458,NON
59243,NON
12720,OFF
18992,NON
13455,NON
51779,OFF
6449,NON
31804,NON
11599,NON
13324,NON
4961,NON
21189,NON
14516,NON
39285,NON
29201,NON
49580,OFF
14296,NON
8313,NON
46078,NON
23534,OFF
11778,OFF
7492,NON
44756,NON
23938,OFF
16460,NON
48235,NON
50989,OFF
4757,NON
55369,NON
4755,OFF
150,NON
41847,NON
33835,NON
39037,NON
46276,NON
56023,NON
41207,NON
12282,NON
43865,OFF
3157,NON
11867,NON
17062,NON
55439,NON
34510,NON
3280,NON
49630,NON
6587,NON
1428,NON
14607,OFF
20629,NON
21695,NON
33527,NON
10083,NON
20557,NON
23477,NON
28253,NON
57842,NON
31882,NON
59950,NON
16378,OFF
48549,NON
39923,NON
57501,NON
41461,NON
12591,NON
53605,NON
11920,NON
25228,NON
19110,NON
39405,NON
33605,NON
9222,OFF
39132,NON
36140,OFF
17157,NON
22716,OFF
9343,NON
48097,NON
13490,NON
24776,NON
6269,NON
10716,OFF
1552,NON
1371,OFF
9455,NON
25854,NON
23639,NON
35203,OFF
37572,NON
17489,NON
34205,NON
43032,NON
47123,NON
54048,NON
1529,OFF
33317,NON
33315,NON
48938,OFF
19140,NON
42457,NON
25525,OFF
24442,NON
32908,NON
24677,NON
38181,NON
45826,NON
18868,NON
34113,OFF
44512,NON
19590,NON
5577,OFF
30183,NON
38659,NON
9086,OFF
45863,NON
36507,NON
31086,NON
23692,NON
48016,NON
27411,OFF
11903,NON
34659,NON
10030,NON
48318,NON
50041,NON
14703,NON
49700,NON
13550,NON
39371,OFF
59354,NON
55014,NON
45350,NON
46321,NON
6740,OFF
4612,NON
8451,NON
3361,NON
42590,NON
33762,NON
34578,NON
45430,NON
16713,NON
19152,NON
55699,NON
8723,NON
51348,NON
34484,NON
3740,NON
34101,NON
21492,NON
46956,NON
32868,OFF
45442,NON
10432,NON
22626,NON
19107,NON
58627,NON
37754,NON
53685,NON
34060,NON
54411,NON
33507,NON
2401,NON
14775,NON
29824,NON
29013,NON
3795,NON
41645,NON
8293,NON
22018,NON
50813,NON
48159,NON
17178,OFF
22669,NON
57348,NON
54448,NON
47221,NON
48472,NON
23278,NON
51806,NON
14749,NON
57531,NON
8071,NON
50302,NON
8437,NON
34420,NON
38287,NON
31545,NON
15383,NON
46986,NON
55997,OFF
14270,NON
34425,NON
40718,NON
48177,NON
15278,NON
32141,OFF
56892,NON
45554,NON
41060,NON
38668,OFF
18790,NON
19049,OFF
26780,OFF
21441,NON
54872,NON
28356,NON
44215,NON
11993,NON
19,OFF
17353,NON
31953,NON
33806,NON
37851,OFF
40413,NON
35194,NON
14915,NON
14241,NON
52315,NON
51377,NON
52963,NON
30178,NON
55000,NON
49750,NON
39990,NON
56952,OFF
34247,NON
4762,NON
21737,NON
37079,NON
10694,NON
22076,NON
50958,NON
17056,NON
47365,NON
3322,NON
53826,NON
9418,NON
45959,NON
726,NON
34957,NON
438,NON
35297,NON
54971,OFF
59842,NON
25719,NON
9184,NON
51753,NON
19138,NON
33512,NON
29286,OFF
54894,NON
10037,NON
51111,NON
8289,NON
31100,NON
55294,NON
36782,NON
53277,OFF
55172,NON
50079,NON
22310,NON
42408,OFF
36025,NON
32592,NON
8086,NON
44494,NON
4181,NON
25919,NON
45896,NON
10384,NON
16575,OFF
30155,NON
37598,NON
20608,OFF
39775,NON
48630,NON
36383,NON
53798,NON
33707,NON
48384,NON
59768,NON
1497,NON
4085,NON
55894,NON
43425,OFF
55562,NON
19902,OFF
13714,NON
57295,NON
260,NON
49034,NON
8951,NON
13570,NON
59825,NON
11716,NON
46136,NON
9034,NON
6357,NON
16235,OFF
56241,NON
15680,NON
52955,OFF
37870,NON
37810,NON
32424,OFF
31055,OFF
44147,NON
59120,OFF
17920,NON
35034,NON
59953,NON
20330,NON
15862,OFF
2771,NON
9286,NON
39436,NON
19873,NON
56453,NON
827,NON
43115,NON
101,NON
41121,NON
10067,NON
37715,NON
19574,NON
44042,NON
45394,NON
12760,NON
44921,NON
38935,NON
55080,NON
43346,NON
25398,NON
39906,NON
40692,OFF
49478,NON
43853,NON
39067,OFF
10346,NON
24109,NON
20094,NON
5502,NON
15270,OFF
20439,NON
58284,NON
28421,NON
23908,OFF
17295,NON
30271,NON
30977,NON
8161,NON
12580,NON
41614,NON
57911,NON
30471,NON
53387,NON
34769,OFF
19798,NON
23825,NON
27550,NON
50175,OFF
38800,NON
26030,OFF
6253,OFF
32952,NON
52659,NON
7105,NON
26256,NON
6783,OFF
24810,NON
25068,NON
37036,OFF
42884,OFF
40825,NON
16744,NON
29290,NON
16354,NON
37678,OFF
245,NON
53675,NON
51662,NON
35152,NON
15236,OFF
46727,OFF
35726,NON
27231,NON
27595,NON
45626,NON
25006,NON
42962,NON
311,NON
3685,NON
20887,NON
27943,NON
23779,OFF
19201,NON
53736,NON
3046,NON
39617,NON
17016,NON
52196,NON
11754,NON
40149,NON
27251,NON
44796,NON
46814,NON
48333,NON
32284,OFF
25839,OFF
45965,NON
36026,OFF
45528,NON
28177,NON
57752,NON
34756,NON
26764,NON
14673,NON
28498,NON
11684,OFF
33015,NON
59789,NON
53224,NON
36904,NON
755,NON
35551,NON
20111,OFF
2027,NON
32035,NON
52803,OFF
12164,NON
24404,NON
13948,NON
51502,NON
52863,NON
9130,NON
58588,NON
1451,NON
20016,OFF
31220,NON
10805,NON
57851,NON
11006,NON
40968,OFF
35587,NON
29475,NON
9436,NON
28840,NON
47239,NON
56249,NON
3384,NON
25979,NON
55040,NON
51995,NON
58410,NON
8837,NON
645,NON
27797,NON
16721,NON
8813,NON
37009,NON
4165,NON
585,NON
27622,NON
15443,OFF
12405,NON
32757,NON
48531,NON
48688,NON
58723,OFF
25982,NON
20248,NON
32800,NON
11190,NON
57206,NON
16245,NON
56723,OFF
48272,NON
42204,NON
16868,NON
7906,NON
56451,NON
28852,NON
25530,NON
50808,NON
53314,NON
8918,NON
25487,NON
3918,OFF
45702,NON
1690,NON
54806,NON
59254,OFF
47352,NON
13272,NON
7227,OFF
49641,NON
15439,NON
10567,NON
41755,NON
41632,NON
26431,NON
19785,NON
42778,NON
7314,NON
59340,NON
59737,NON
41921,OFF
44177,NON
36738,NON
44182,NON
49020,NON
37902,NON
42026,NON
52269,NON
30469,OFF
33561,NON
24687,OFF
51463,NON
3123,NON
48443,NON
41775,NON
49851,OFF
24637,NON
434,NON
34890,NON
26242,NON
24308,NON
56015,NON
55295,NON
149,NON
4794,NON
46214,NON
19757,NON
47612,NON
39271,NON
7819,NON
40639,NON
19581,NON
36984,NON
2816,OFF
23378,NON
57590,OFF
53113,NON
53276,NON
5342,NON
52510,NON
52431,OFF
48264,NON
18059,NON
12459,NON
59918,NON
51890,NON
57730,NON
45706,NON
254,NON
33898,OFF
42991,NON
43687,NON
57191,NON
37690,NON
7199,NON
46596,NON
28270,NON
24497,NON
19612,NON
31848,NON
32352,NON
46767,NON
46922,NON
39814,NON
20792,NON
18226,NON
26684,NON
25929,NON
45943,OFF
59523,OFF
39113,NON
16333,OFF
53269,NON
26457,NON
6336,NON
12505,NON
14055,NON
815,NON
39789,NON
3961,NON
24038,OFF
10980,NON
22205,NON
15295,NON
46751,NON
54106,NON
51886,OFF
402,NON
27617,NON
12974,NON
37560,OFF
53687,NON
12220,OFF
49617,NON
49537,OFF
47120,NON
3085,NON
24493,NON
56514,NON
7248,NON
26606,NON
9700,NON
6839,NON
21772,NON
15605,NON
29159,NON
14854,OFF
20994,NON
29910,NON
53435,NON
48553,NON
61,NON
21745,NON
30811,OFF
9245,NON
2625,NON
344,NON
48962,NON
14972,NON
53549,NON
50995,OFF
20340,NON
29911,NON
2923,NON
42968,OFF
20750,NON
51559,NON
41810,NON
56919,NON
51943,NON
13220,NON
36619,OFF
27936,NON
38421,NON
50395,NON
13787,NON
24279,NON
58436,NON
54253,NON
51239,NON
32020,NON
53073,OFF
37212,NON
57230,NON
23367,NON
36160,NON
26688,NON
55093,NON
35499,NON
6949,NON
39264,OFF
6413,OFF
48439,NON
8624,NON
45089,OFF
46206,OFF
36102,OFF
14981,NON
39020,NON
10291,NON
58045,NON
55350,NON
50730,NON
37292,NON
8421,NON
38736,NON
21933,NON
41080,NON
27918,NON
5648,NON
26055,NON
22690,NON
30748,OFF
26281,NON
23736,NON
2442,NON
29047,NON
9071,NON
27536,NON
672,OFF
53175,NON
8054,NON
55495,NON
47164,NON
15494,NON
46862,NON
5382,NON
52648,NON
31645,NON
550,NON
54281,NON
32747,OFF
57768,NON
30910,OFF
27113,NON
14542,NON
47287,NON
22832,NON
18317,NON
11545,NON
58634,NON
34975,NON
8719,NON
28326,NON
942,OFF
6011,NON
26837,NON
13651,OFF
45133,OFF
31312,NON
55987,OFF
23826,NON
4479,NON
58067,NON
57594,NON
15555,NON
50194,NON
43801,NON
37118,OFF
20632,NON
10696,OFF
31844,NON
59925,OFF
58006,NON
6291,NON
23653,NON
57391,NON
400,NON
59642,NON
32316,OFF
31279,NON
50899,NON
50243,OFF
51769,NON
44085,NON
36214,NON
35760,NON
48492,NON
3728,NON
37413,NON
40389,NON
51202,NON
11890,NON
29643,NON
9325,NON
37641,NON
22542,NON
56662,NON
9626,NON
16903,NON
14863,NON
6932,NON
31777,NON
288,NON
31539,NON
32340,NON
57166,NON
45265,NON
55176,NON
42280,NON
59611,NON
3386,OFF
20672,NON
17177,NON
43273,NON
11133,NON
45262,OFF
23173,NON
44165,OFF
59453,NON
17931,NON
5237,OFF
31552,NON
36228,NON
35393,NON
18247,NON
31648,NON
56944,OFF
44071,OFF
40523,NON
39073,NON
1381,NON
55579,NON
14012,NON
55021,NON
19106,NON
12268,NON
6408,NON
21968,NON
25693,NON
42106,OFF
8075,OFF
25147,NON
45151,NON
42841,NON
22765,NON
51783,NON
34253,NON
1995,NON
53824,NON
7265,OFF
9576,NON
7617,NON
35804,NON
4922,NON
23500,NON
29834,NON
35014,NON
35891,NON
2230,NON
59980,NON
40970,NON
31986,NON
23123,NON
51958,NON
32672,NON
29875,NON
29206,NON
25742,NON
2732,NON
40944,NON
40727,OFF
21349,NON
35330,OFF
21457,NON
34610,NON
59970,OFF
39192,NON
37630,NON
20974,NON
24412,NON
43285,NON
33609,NON
52492,NON
12455,NON
12871,NON
41036,OFF
24227,NON
8263,NON
30442,NON
21773,NON
14010,OFF
30574,NON
46576,NON
55004,OFF
58939,NON
54905,NON
783,NON
26411,NON
21168,NON
30659,NON
8168,NON
35114,NON
10569,NON
29950,OFF
57502,NON
23439,OFF
8967,NON
39375,NON
20276,NON
17523,NON
37028,NON
16410,OFF
9097,NON
37646,OFF
5491,OFF
21972,NON
32161,NON
23360,NON
10053,NON
4685,NON
18591,NON
42060,NON
58198,OFF
10023,OFF
35830,NON
21300,NON
25959,OFF
6101,NON
59469,NON
25752,NON
3772,NON
46524,NON
46926,OFF
41743,NON
55450,NON
49975,NON
7497,OFF
25433,OFF
58596,NON
27844,NON
8984,NON
16821,OFF
2319,OFF
39591,NON
15842,NON
26454,OFF
38180,NON
11496,NON
37253,NON
52249,NON
53323,NON
18201,OFF
50867,NON
25569,NON
9048,NON
38979,NON
40087,NON
1207,NON
20662,NON
29892,NON
44664,NON
5874,NON
49907,NON
23234,NON
48382,NON
34118,NON
1878,NON
32921,NON
8750,NON
57308,NON
